Label,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,area_10,area_11,area_12,area_13,area_14,area_15,area_16,area_17,area_18,area_19,area_20,area_21,area_22,area_23,area_24,area_25,area_26,area_27,area_28,area_29,area_30,area_31,area_32,area_33,area_34,area_35,area_36,area_37,area_38,area_39,area_40,area_41,area_42,area_43,area_44,area_45,area_46,area_47,area_48,area_49,area_50,area_51,area_52,area_53,area_54,area_55,area_56,area_57,area_58,area_59,area_60,area_61,area_62,area_63,area_64,area_65,area_66,area_67,area_68,area_69,area_70,area_71,area_72,area_73,area_74,area_75,area_76,area_77,area_78,area_79,area_80,area_81,area_82,area_83,area_84,area_85,area_86,area_87,area_88,area_89,area_90,area_91,area_92,area_93,area_94,area_95,area_96,area_97,area_98,area_99,area_100,area_101,area_102,area_103,area_104,area_105,area_106,area_107,area_108,area_109,area_110,area_111
normal,64540.14055,0.994976421,0.587619737,0.000290033,-1.203514954,86613.95037,15.98262796,2.252705528,0.508814722,0.995073989,-0.016349173,2.2690547,1.155541014,1.55E-05,-0.533828262,-8.23E-06,0.020546982,1.443387191,205.030106,27.38503287,15.98286413,0.789671474,0.01229175,1.19E-05,-0.614264642,1.403936116,0.020546984,1.55E-05,-2.33863187,-3.61E-05,0.021241592,0.069860085,96.51265783,29.26796282,15.98286413,0.808876397,0.013008905,-9.20E-06,-0.505324006,1.314200402,0.021241623,1.55E-05,1.120700018,1.73E-05,0.012478413,-0.392569475,147.6000898,10.1003552,15.98262796,0.509120113,0.008456387,4.95E-06,-0.53473945,1.043859563,0.012478425,1.55E-05,33772.08326,1.947303423,1.218524759,0.018642809,-1.224186667,91515.42461,14.08144573,4.45885851,1.056963341,1.948354313,-0.075934482,4.534792992,2.297127164,5.77E-05,-7.639311704,-0.000440484,0.057656783,-1.576133661,29.56410402,57.65678029,14.08160458,0.536502416,0.033751509,9.04E-08,-1.163155631,1.699658047,0.057658466,5.77E-05,-1.56261578,-9.01E-05,0.075559457,0.526821178,38.48013794,99.01534221,14.08160458,1.552901349,0.03858935,-2.22E-05,-1.038327821,2.59122917,0.07555951,5.77E-05,-1.260013411,-7.27E-05,0.029501786,0.526900897,76.69596217,15.09466478,14.08144573,0.804384019,0.017582183,3.09E-08,-0.716333777,1.520717796,0.029501875,5.77E-05
normal,58800.63286,0.990376488,0.590245504,-0.010737291,-1.210127444,78919.36082,15.8513725,2.271998383,0.511703262,0.990843426,-0.267585269,2.539583651,1.152924691,1.71E-05,-2.176558101,-3.67E-05,0.019483831,1.174452893,181.2008426,22.53885802,15.85165636,0.656397866,0.012285951,5.40E-06,-0.607382507,1.263780373,0.019483865,1.70E-05,0.709985183,1.20E-05,0.027954286,-0.047758542,179.9450665,46.39578828,15.85157627,0.799722352,0.016278032,-8.85E-05,-0.767562427,1.567284779,0.027954288,1.70E-05,-0.19228749,-3.24E-06,0.015493683,0.65083941,55.56332392,14.25249914,15.85139178,0.485594036,0.010591983,3.89E-06,-0.350760921,0.836354957,0.015493683,1.71E-05,30493.78146,1.922442407,1.225310947,-0.001183687,-1.241952453,82437.53791,13.95286121,4.105434083,1.064799131,1.924934976,-0.639539419,4.744973502,2.279730626,6.31E-05,2.551619458,0.000160864,0.051108359,-6.465051304,320.9315607,41.43297537,13.9529873,1.140971655,0.026794916,3.41E-06,-2.120136348,3.261108003,0.051108612,6.31E-05,3.86753282,0.000243824,0.077569059,-1.688537217,62.638878,95.4419454,13.9529873,1.139476407,0.037358518,-8.46E-05,-1.494387346,2.633863753,0.077569442,6.31E-05,-0.615218746,-3.88E-05,0.028157737,1.694184356,91.60265496,12.57634009,13.95286121,0.904982757,0.017460353,-5.20E-07,-0.602202672,1.507185428,0.028157764,6.31E-05
normal,61069.74634,0.988647526,0.591161614,-0.011116577,-1.216456285,81963.69185,15.90926823,2.312171263,0.512784534,0.990893083,-0.156837068,2.469008331,1.151909712,1.64E-05,-7.772152513,-0.000125822,0.023470498,-1.300389384,74.51256856,34.028414,15.90953785,0.648776657,0.015706814,-8.81E-06,-0.7037977,1.352574357,0.023470835,1.63E-05,-5.260712643,-8.52E-05,0.02551793,1.79230303,66.68512405,40.2235446,15.90942721,0.637133465,0.016515721,-4.91E-05,-0.661762435,1.2988959,0.025518072,1.64E-05,0.509476318,8.25E-06,0.018883671,-0.702829086,31.49815196,22.02711276,15.90921532,0.36886095,0.013141419,4.02E-06,-0.48608804,0.85494899,0.018883673,1.64E-05,31646.10062,1.927759541,1.221646033,-0.005806357,-1.25135596,85505.62318,14.00257135,4.161202477,1.063275382,1.93350424,-0.322065383,4.483267861,2.282252369,6.09E-05,-3.3440998,-0.00020371,0.06047523,-6.144838581,195.3503187,60.03815353,14.00257135,0.644629171,0.03270839,4.90E-07,-2.072993788,2.71762296,0.060475573,6.09E-05,6.368360573,0.000387936,0.065293737,0.989061916,59.65934748,69.98834566,14.00257135,1.250836662,0.033883553,-0.000256153,-1.16015574,2.410992402,0.06529489,6.09E-05,-2.380997077,-0.000145041,0.032681929,2.529477056,189.9129082,17.53441408,14.00257135,1.295720347,0.019696183,-6.52E-09,-0.779064809,2.074785156,0.032682251,6.09E-05
normal,59030.57819,0.97941926,0.593277576,-0.00289276,-1.213711796,79029.7682,15.87187988,2.277547165,0.514466742,0.981064913,-0.225214636,2.5027618,1.145094043,1.69E-05,2.224177019,3.69E-05,0.020123115,-2.582818571,130.8039558,24.40620513,15.87301113,0.433018605,0.013101817,2.25E-05,-0.687775505,1.12079411,0.020123148,1.68E-05,1.664957232,2.76E-05,0.026963634,-0.145028874,149.570561,43.81932724,15.87291158,0.762473456,0.016170636,-2.87E-05,-0.697549139,1.460022595,0.026963648,1.68E-05,-1.068027036,-1.77E-05,0.01534035,-0.595520649,42.80892875,14.18337291,15.87214508,0.380706951,0.010651549,-2.05E-06,-0.513300241,0.894007192,0.01534036,1.69E-05,30544.90761,1.887235565,1.226893567,0.021071599,-1.248893783,82008.1957,13.98103458,4.032599599,1.067977993,1.895869148,-0.49047859,4.523078189,2.250983319,6.19E-05,8.304805072,0.000513117,0.049768356,2.611136304,66.91859346,40.09271418,13.9812576,1.249795631,0.029363163,1.42E-06,-0.470885286,1.720680917,0.049771001,6.19E-05,-4.482343747,-0.000276944,0.074836415,-1.616740117,57.62109817,90.64515588,13.9812576,1.201399302,0.037943603,-9.20E-05,-1.432149786,2.633549088,0.074836927,6.19E-05,0.493535379,3.05E-05,0.029956879,-3.481093185,186.2828513,14.52467055,13.98103458,0.550324919,0.018403286,1.11E-07,-1.21729623,1.76762115,0.029956895,6.19E-05
normal,57065.77528,0.987980874,0.590987591,-0.002696811,-1.212436079,76553.51793,15.81202444,2.16402811,0.512558795,0.990248168,-0.189510986,2.353539096,1.151248253,1.76E-05,8.242705325,0.000142706,0.019365407,3.633110225,170.3705302,21.66227306,15.81238767,0.660580993,0.012398237,-1.55E-05,-0.622594624,1.283175617,0.019365933,1.75E-05,-4.70497708,-8.15E-05,0.023815384,-0.256904363,70.44171563,32.76026904,15.8121773,0.767652666,0.014991391,-0.000115845,-0.609012308,1.376664974,0.023815524,1.75E-05,3.378743722,5.85E-05,0.01493304,0.282350195,83.38915448,12.88042755,15.81205058,0.440115676,0.01038118,3.74E-06,-0.510741634,0.950857309,0.014933154,1.76E-05,29614.16054,1.920752402,1.22689959,0.014761393,-1.248375033,80089.91719,13.91111158,4.038054842,1.068607004,1.93100632,-0.812995726,4.851050568,2.279160458,6.50E-05,-3.399446341,-0.000220486,0.052692627,-1.320403864,131.013985,42.80902604,13.91111158,1.18593684,0.028436355,1.78E-06,-1.701627024,2.887563863,0.052693088,6.50E-05,-0.141784767,-9.20E-06,0.074373001,-0.881020645,63.95590005,85.28225111,13.91111158,1.104847415,0.037231527,-0.000454921,-1.853159474,2.958006889,0.074373001,6.50E-05,0.387884741,2.52E-05,0.031129657,3.644398105,235.9343567,14.94090842,13.91111158,1.196679027,0.017807285,2.21E-06,-0.694385534,1.891064561,0.031129667,6.50E-05
normal,63985.71206,0.993119745,0.585057985,0.001523704,-1.210060276,85599.05981,15.9732957,2.251559293,0.507305681,0.991305093,-0.110852607,2.362411899,1.152640306,1.56E-05,-1.037391733,-1.61E-05,0.021490307,2.013348482,103.6985766,29.75547363,15.9732957,0.706774498,0.014243096,-5.50E-05,-0.504720508,1.211495005,0.021490313,1.56E-05,8.764956784,0.000136041,0.026043737,2.959095799,94.83372945,43.70185203,15.97322291,0.789738903,0.016590232,5.96E-05,-0.526057833,1.315796735,0.026044092,1.56E-05,-1.597349841,-2.48E-05,0.015581738,0.111484107,26.80423503,15.64279167,15.97326466,0.331001099,0.011220316,1.76E-06,-0.401166234,0.732167333,0.015581757,1.56E-05,33185.47997,1.946819193,1.195590478,0.020146105,-1.229189037,88972.30546,14.05639735,4.121919568,1.039735387,1.933530956,-0.068587997,4.190507565,2.284631603,5.87E-05,1.427576686,8.37E-05,0.058954534,-1.368549766,56.13352898,59.24582957,14.05639735,0.878153687,0.035121308,-2.97E-06,-1.691688526,2.569842213,0.058954594,5.87E-05,-10.26050166,-0.00060193,0.080477888,-1.780601965,40.79210479,110.4078421,14.05651468,1.021668816,0.042559008,-6.29E-05,-1.44517254,2.466841356,0.080480139,5.87E-05,-0.409063035,-2.40E-05,0.031889832,-0.271148626,25.63942469,17.33513389,14.05651468,0.494234441,0.020764095,-2.14E-06,-0.59652595,1.090760391,0.031889841,5.87E-05
normal,57487.81651,0.988238612,0.589118105,-0.008045941,-1.207191612,77000.86249,15.81946187,2.159901322,0.510552493,0.990049432,-0.304360824,2.464262146,1.150511058,1.77E-05,0.268379231,4.61E-06,0.022242934,0.77741851,82.6405119,28.78048912,15.82068037,0.598553435,0.01419453,-6.73E-06,-0.551764876,1.150318311,0.022242935,1.75E-05,3.855790395,6.63E-05,0.027628975,2.489785258,215.0159088,44.40644856,15.82014298,0.782825069,0.015426006,-7.98E-05,-0.750075873,1.532900942,0.027629054,1.76E-05,1.394278183,2.40E-05,0.016371622,0.757757005,57.56039051,15.59187458,15.82029571,0.503253231,0.01122374,1.07E-05,-0.382269171,0.885522402,0.016371639,1.76E-05,29895.80118,1.913453736,1.218158322,0.005749055,-1.231356566,80388.83756,13.92966718,4.265086685,1.058030315,1.91778251,-0.450182069,4.715268754,2.268306615,6.42E-05,-8.889461041,-0.000568962,0.065574624,-7.711951289,238.9969302,67.18874734,13.93022753,0.829547162,0.032463688,6.30E-06,-2.1850198,3.014566962,0.065577092,6.41E-05,2.158978418,0.000138183,0.070806405,-2.317109741,68.3642732,78.33195726,13.93022753,1.180849814,0.036350951,-1.54E-05,-1.517071804,2.697921618,0.07080654,6.41E-05,-4.469686102,-0.000286078,0.031650179,1.393528241,64.78908257,15.65236851,13.92966718,0.908464978,0.019305922,-9.25E-06,-0.531959406,1.440424384,0.031651472,6.42E-05
normal,61259.63477,0.990326793,0.588339639,-0.010199907,-1.210685327,82078.80417,15.91186015,2.155949352,0.510191516,0.994424251,-0.288966932,2.444916284,1.151907413,1.63E-05,3.32325054,5.37E-05,0.019774367,1.633346219,79.74743198,24.18824018,15.91205627,0.572296139,0.013213166,-3.94E-06,-0.441173495,1.013469634,0.01977444,1.63E-05,7.026114397,0.000113585,0.029170579,2.061685407,187.9872973,52.63717412,15.91205627,0.777517867,0.016534026,-0.00011141,-0.743609391,1.521127258,0.0291708,1.63E-05,-6.875257681,-0.000111146,0.016967633,-0.167991505,45.55429699,17.80971766,15.91186015,0.492877571,0.011711898,-8.24E-06,-0.477224885,0.970102455,0.016967997,1.63E-05,31644.8893,1.927098794,1.211508395,-0.005088057,-1.240824179,85084.7933,14.00264539,4.168192352,1.053475604,1.935799097,-0.427309239,4.595501591,2.276282573,6.09E-05,-4.469736872,-0.000272196,0.048400061,-1.759278214,155.3295201,38.46849087,14.00264539,1.138566947,0.027184836,-1.34E-05,-1.603069377,2.741636324,0.048400826,6.09E-05,-3.110915845,-0.000189447,0.077162917,-1.538436408,59.22207499,97.77312365,14.00264539,1.152717015,0.039010441,-6.05E-06,-1.507068474,2.659785488,0.077163149,6.09E-05,-1.709969499,-0.000104133,0.029214168,1.872715613,68.85762668,14.0149693,14.00264539,0.813275013,0.018507715,6.19E-07,-0.394334531,1.207609544,0.029214353,6.09E-05
normal,63323.66746,0.990841156,0.588502811,-0.00628317,-1.211332999,84877.65511,15.95887036,2.080561417,0.510283036,0.990726672,-0.221144393,2.30170581,1.152432972,1.58E-05,0.826549343,1.29E-05,0.022784077,0.909036006,76.91281942,33.17607911,15.95906442,0.589013695,0.015151084,-2.10E-05,-0.669310196,1.258323891,0.022784081,1.58E-05,0.032179786,5.04E-07,0.026577696,1.103076049,165.9549612,45.14365184,15.95906442,0.775857913,0.015772614,-3.03E-05,-0.736041648,1.511899562,0.026577696,1.58E-05,-2.023325472,-3.17E-05,0.017512465,-0.525325438,35.42635016,19.60008815,15.95890165,0.396382101,0.012233607,-1.72E-05,-0.471844703,0.868226803,0.017512494,1.58E-05,32734.17172,1.926332709,1.215212606,0.007083837,-1.240687117,88151.177,14.05241756,4.073167361,1.0567001,1.913028614,-0.449085174,4.522252535,2.277608259,5.89E-05,-8.677356587,-0.000510643,0.058473125,-9.657609463,338.3409504,58.105306,14.05241756,0.580619062,0.031567946,2.55E-06,-2.302930181,2.883549242,0.058475355,5.89E-05,3.150588591,0.000185405,0.069069893,-2.20476865,85.97385538,81.06824232,14.05241756,1.118470642,0.034055406,-0.000143181,-1.686329533,2.804800174,0.069070142,5.89E-05,2.465193695,0.000145071,0.029840707,3.501666845,189.4274119,15.13207654,14.05241756,1.198108709,0.018471904,5.35E-07,-0.696057566,1.894166275,0.029841059,5.89E-05
normal,64503.61863,0.973551356,0.590436764,0.018283243,-1.205345136,85895.45869,16.01558237,2.242348911,0.511706102,0.969463763,-0.147576992,2.389925903,1.138603449,1.51E-05,-2.40307696,-3.63E-05,0.045493723,0.743123687,88.57200184,137.1287291,16.01558237,1.084737082,0.020672737,-4.86E-05,-0.643344439,1.728081521,0.045493738,1.51E-05,0.007618466,1.15E-07,0.028353631,-0.438026934,70.87463936,53.26508022,16.01558237,0.645642205,0.017958147,-3.97E-05,-0.624365047,1.270007252,0.028353631,1.51E-05,-1.646603473,-2.49E-05,0.020543859,0.052386057,15.04510054,27.96339518,16.01558237,0.421300556,0.014652856,-5.01E-05,-0.34558385,0.766884406,0.020543874,1.51E-05,32625.00308,1.84436673,1.219263136,0.062558318,-1.226288316,86468.98352,14.11056487,4.299566024,1.058701463,1.815681111,-0.365860919,4.665426944,2.210948038,5.65E-05,27.35786528,0.001546603,0.117567476,1.115432677,38.4218981,244.5416407,14.11056487,1.227663518,0.048599373,7.21E-05,-1.059841544,2.287505062,0.117577648,5.65E-05,7.302351269,0.000412819,0.063657572,-2.139519487,71.70075638,71.68390951,14.11056487,0.889859374,0.035037523,-0.000196446,-1.706948759,2.596808132,0.06365891,5.65E-05,2.916283894,0.000164864,0.032285775,1.455046595,46.12148398,18.4389862,14.11056487,0.804886903,0.020715617,1.93E-05,-0.476494128,1.281381031,0.032286196,5.65E-05
normal,64017.1522,0.993176105,0.586353197,-0.010305372,-1.210265571,85741.27168,15.9729531,2.100327923,0.508296109,0.995063714,-0.248171299,2.348499223,1.153346803,1.56E-05,-1.796759808,-2.79E-05,0.023676302,0.728726138,143.2711265,36.13253366,15.97306984,0.803459943,0.015474348,3.69E-05,-0.739919435,1.543379378,0.023676318,1.56E-05,0.775875723,1.20E-05,0.026436664,1.273530663,82.01776111,45.04882739,15.97305813,0.797730359,0.017036199,-7.20E-05,-0.715839917,1.513570276,0.026436667,1.56E-05,-1.265583129,-1.96E-05,0.017593643,0.052274814,33.3823534,19.95180382,15.9729531,0.425962941,0.012481903,5.06E-06,-0.445569697,0.871532638,0.017593654,1.56E-05,33161.99032,1.935223525,1.204839285,-0.002588788,-1.237536463,89051.12746,14.06427591,4.136947742,1.047471251,1.941455132,-0.20723306,4.344180802,2.279633258,5.84E-05,-4.329500428,-0.000252655,0.061571643,-4.07065952,106.841587,64.96482107,14.06439262,0.627834972,0.035946689,6.88E-07,-1.777363527,2.4051985,0.061572161,5.84E-05,-14.69380884,-0.000857482,0.085035737,-3.960822404,96.71186137,123.9243287,14.06439262,0.714880959,0.042780732,-0.000136739,-2.26256545,2.977446409,0.085040061,5.84E-05,1.574784922,9.19E-05,0.031820054,-0.774962321,64.72831937,17.35061656,14.06439262,0.822507998,0.020404739,3.09E-06,-0.636691712,1.459199709,0.031820187,5.84E-05
normal,57987.58136,0.990935804,0.589218232,-0.011158276,-1.208730928,77778.14007,15.83045622,2.317832187,0.510781982,0.993119298,-0.260492215,2.578324401,1.152879826,1.73E-05,-2.401358058,-4.10E-05,0.020051648,-2.648003526,176.921621,23.52834736,15.83067112,0.690306216,0.01269977,-3.47E-13,-0.641969415,1.332275631,0.02005169,1.73E-05,-11.63180241,-0.000198773,0.027603571,-0.019587398,54.68739909,44.5905205,15.83067112,0.730766434,0.017122966,-0.000140064,-0.490640546,1.22140698,0.027604287,1.73E-05,1.302815729,2.23E-05,0.016147085,-0.548562818,42.66866208,15.25733066,15.8305033,0.400157756,0.011052118,2.35E-06,-0.487799723,0.887957479,0.0161471,1.73E-05,30033.63286,1.927456864,1.217497752,-0.008782848,-1.237750806,80985.74252,13.92646908,4.007730224,1.058529128,1.933068825,-0.97145649,4.979186714,2.27977866,6.43E-05,-3.236629008,-0.000207716,0.049751606,-4.059050569,265.3109141,38.56958591,13.92634073,1.341317485,0.027499751,8.41E-09,-2.149284537,3.490602022,0.049752039,6.43E-05,1.210024071,7.77E-05,0.088042649,-1.452714657,67.91816681,120.784092,13.92634073,1.407833499,0.042154061,-0.000263571,-2.342108561,3.74994206,0.088042683,6.43E-05,4.214478513,0.000270471,0.030962345,-0.719751819,44.32703142,14.93908624,13.92634073,0.486326842,0.019031426,1.11E-05,-0.641936093,1.128262935,0.030963526,6.43E-05
normal,64022.92383,0.994268292,0.587637728,-0.006023664,-1.206995401,85891.68612,15.96577846,2.249920098,0.509135336,0.995040622,-0.016677584,2.266597682,1.15494049,1.62E-05,-7.310673837,-0.000113534,0.019899175,0.14553104,91.14887211,25.4985924,15.96580346,0.703500201,0.013044987,-3.85E-05,-0.499307304,1.202807505,0.019899499,1.62E-05,5.829486208,9.05E-05,0.023074424,1.231801848,86.13427052,34.28469788,15.96580346,0.799081446,0.014640429,-4.16E-05,-0.527378227,1.326459673,0.023074601,1.62E-05,-1.2269267,-1.91E-05,0.014695619,-0.461589789,61.71720002,13.90619854,15.96577846,0.486677986,0.010431007,-1.59E-06,-0.510303792,0.996981778,0.014695632,1.62E-05,33219.5793,1.947220358,1.214555946,0.002011599,-1.236575787,89851.83432,14.05821279,4.007712879,1.055664715,1.952064812,-0.205782968,4.213495847,2.29495387,5.86E-05,4.44481971,0.00026054,0.056409355,1.02001597,45.19325266,54.28633986,14.05821279,1.45385907,0.031736201,6.73E-06,-0.835667115,2.289526185,0.056409957,5.86E-05,-2.291319096,-0.000134309,0.07330169,0.453678218,42.42451134,91.66603673,14.05821279,1.319790659,0.036871676,-0.000106254,-1.261585798,2.581376457,0.073301813,5.86E-05,1.885212998,0.000110505,0.030880469,0.007218014,124.7732918,16.26868174,14.05821279,0.933953816,0.018363171,7.99E-08,-0.928714795,1.862668611,0.030880667,5.86E-05
normal,63617.71724,0.994601836,0.587237531,-0.006642455,-1.209342022,85331.80576,15.95956588,2.270053033,0.509193328,0.996803232,-0.229119919,2.499172952,1.155024125,1.58E-05,-13.73351535,-0.00021471,0.021230595,-0.439551468,153.3063224,28.83351381,15.95959235,1.015502104,0.014159897,-4.79E-05,-0.666920221,1.682422325,0.021231681,1.58E-05,0.030333212,4.74E-07,0.027832432,0.365466301,131.7254736,49.54857194,15.95961726,0.728248806,0.016774856,-2.69E-05,-0.675404664,1.40365347,0.027832432,1.58E-05,3.125858151,4.89E-05,0.016891644,0.20276154,40.32457708,18.25056415,15.95949789,0.446219362,0.011847054,9.57E-06,-0.481304332,0.927523694,0.016891715,1.58E-05,33037.32265,1.948759668,1.209420657,-0.000362015,-1.231554928,89178.92666,14.04889905,4.04002894,1.051227604,1.950341959,-0.726793341,4.766822281,2.293548031,5.90E-05,7.012988312,0.000413672,0.052395786,-2.45275546,137.5836395,46.54428359,14.04889905,0.864297847,0.030156883,5.50E-08,-1.812837362,2.677135209,0.052397419,5.90E-05,-0.816912101,-4.82E-05,0.07461487,-3.262607351,105.1649067,94.38381236,14.04889905,1.315514456,0.037773569,-9.38E-05,-1.89799304,3.213507496,0.074614885,5.90E-05,-4.58389338,-0.000270388,0.030164602,0.100629067,44.73354225,15.42682862,14.04889905,0.725984498,0.019301742,-2.28E-06,-0.495896329,1.221880827,0.030165814,5.90E-05
normal,62164.53139,0.991412395,0.588089854,-0.009841728,-1.210633353,83316.49923,15.92978979,2.097049862,0.509485303,0.993409152,-0.21259748,2.309647342,1.152713413,1.62E-05,3.818766868,6.09E-05,0.023998072,1.893890538,84.85562798,36.11135864,15.93024879,0.867994938,0.015780172,1.46E-06,-0.590010705,1.458005643,0.023998149,1.61E-05,3.713315538,5.92E-05,0.029775448,1.035317377,112.6168155,55.59127555,15.9300606,0.759330477,0.01813461,-0.000135681,-0.719308359,1.478638835,0.029775507,1.62E-05,-0.243203954,-3.88E-06,0.019989469,-0.087928669,22.36121436,25.05479572,15.93006163,0.438408715,0.013902723,5.46E-13,-0.499918168,0.938326884,0.01998947,1.62E-05,32115.27434,1.923646262,1.211982846,0.006870379,-1.23497042,86301.75329,14.02624468,4.116272914,1.052467288,1.928102642,-0.442374207,4.558647121,2.273613282,6.00E-05,6.240260497,0.00037378,0.057169005,-2.877754965,129.8863946,54.56651898,14.02624468,1.088545448,0.032303799,9.59E-06,-1.94586122,3.034406668,0.057170227,6.00E-05,-4.829548208,-0.000289281,0.081075447,-1.701073846,51.57700295,109.7414409,14.02624468,1.147659329,0.041817742,-0.000100627,-1.677600042,2.825259372,0.081075963,6.00E-05,-1.890127944,-0.000113215,0.036819243,0.507612869,45.36604,22.63290125,14.02624468,0.981938893,0.022455311,3.40E-06,-0.562528198,1.544467091,0.036819417,6.00E-05
normal,63454.65847,0.988020965,0.589813363,-0.007352496,-1.210226461,85036.76536,15.9657901,2.283190996,0.511069467,0.989427064,-0.092378018,2.375569015,1.150680334,1.58E-05,1.586296155,2.47E-05,0.025560364,0.316327346,45.30201545,41.95964663,15.96612506,0.680837501,0.017529656,-4.07E-06,-0.536502694,1.217340195,0.025560376,1.57E-05,-9.44945069,-0.000147133,0.03091995,1.035843494,42.32460935,61.40231703,15.96597477,0.767807495,0.020512413,-7.73E-05,-0.488086546,1.255894042,0.0309203,1.57E-05,0.147436249,2.30E-06,0.020341037,-0.406076897,14.62550399,26.5731807,15.96580729,0.342950653,0.014729594,6.34E-06,-0.401689173,0.744639825,0.020341037,1.58E-05,32880.42775,1.921259072,1.219228917,0.002513744,-1.240391213,88612.10885,14.06237781,4.164738744,1.059248304,1.921154283,-0.399137083,4.563875827,2.275468209,5.85E-05,2.298846171,0.000134325,0.064761725,-2.636477635,107.0408358,71.77781041,14.06237781,1.31615487,0.037586648,2.39E-06,-2.117104445,3.433259314,0.064761864,5.85E-05,8.295776799,0.000484736,0.092319519,-0.037419723,25.16577651,145.8648231,14.06237781,1.201834545,0.049092471,-0.000217644,-1.140783789,2.342618334,0.092320792,5.85E-05,-6.767276172,-0.000395423,0.037736877,0.329900953,82.38127102,24.37424171,14.06237781,1.080272129,0.023816544,-2.49E-07,-0.958290175,2.038562304,0.037738948,5.85E-05
normal,63414.36777,0.994080257,0.587649686,-0.024237993,-1.213520431,85068.39977,15.95754625,2.112177525,0.509494669,0.999158449,-0.205857704,2.318035228,1.154784704,1.58E-05,-6.78750058,-0.0001064,0.026653746,0.086586216,32.40729112,45.31997392,15.95785662,0.544792816,0.017523183,3.83E-06,-0.674892249,1.219685065,0.026653958,1.58E-05,-5.800163822,-9.09E-05,0.034943805,0.819248979,77.04686413,77.89499159,15.95779392,0.786775005,0.021337849,-4.73E-05,-0.749823345,1.53659835,0.034943923,1.58E-05,-0.417506687,-6.54E-06,0.022394952,-0.099825513,10.74547628,31.99385303,15.9576537,0.405719819,0.015117624,2.91E-06,-0.412883675,0.818603494,0.022394953,1.58E-05,32895.59751,1.935376684,1.2094019,-0.024353133,-1.244289993,88526.08473,14.05224209,4.12864832,1.051790033,1.954363628,-0.430984096,4.559632416,2.282177878,5.89E-05,-1.758415137,-0.000103454,0.06047215,-1.967933704,92.78040617,62.15618669,14.05240417,1.076077442,0.034924637,-1.85E-06,-1.917033212,2.993110654,0.060472238,5.89E-05,-0.310603354,-1.83E-05,0.080017548,-1.850246823,58.79191229,108.8285321,14.05240417,1.202022086,0.043686334,-6.34E-05,-1.590333328,2.792355414,0.08001755,5.89E-05,3.764688827,0.000221491,0.037904116,0.769391697,23.68749042,24.4207978,14.05224209,0.763884186,0.023603465,-3.44E-07,-0.408136942,1.172021128,0.037904763,5.89E-05
normal,57051.85994,0.983890248,0.59422338,-0.006326572,-1.215053947,76607.70789,15.81370972,2.37260101,0.515605454,0.988860911,-0.226723555,2.599324566,1.149409173,1.79E-05,2.272171705,3.92E-05,0.026431473,1.005523425,97.4714273,40.51043021,15.81474164,0.7997718,0.017467034,-9.57E-06,-0.734816524,1.534588324,0.026431503,1.77E-05,-7.63674426,-0.0001317,0.027668201,0.268965173,84.27355363,44.39098932,15.81470578,0.696539631,0.017687973,-1.97E-05,-0.606779133,1.303318764,0.027668514,1.77E-05,0.241552855,4.17E-06,0.020437262,-1.102897863,42.19938747,24.21969152,15.81376568,0.427939883,0.014374836,1.45E-05,-0.628694912,1.056634795,0.020437263,1.79E-05,29668.27415,1.894525808,1.240245245,0.019267874,-1.258641729,80295.65254,13.93364717,4.093238407,1.080836518,1.903386698,-0.40876115,4.501999557,2.26438431,6.39E-05,6.005374872,0.000383485,0.062646649,1.219371335,32.61734806,61.46158096,13.93377488,1.146232363,0.036399618,8.40E-08,-0.784285467,1.93051783,0.062647823,6.39E-05,-3.494512151,-0.000223149,0.07553476,-3.312068353,126.1316161,89.34890895,13.93377488,1.030740952,0.037659038,-1.99E-05,-2.326967952,3.357708904,0.075535089,6.39E-05,2.491340555,0.000159089,0.036028102,-1.447931308,60.10456763,20.32745415,13.93364717,0.661067148,0.021977712,5.41E-08,-0.954850474,1.615917622,0.036028453,6.39E-05
